,rho,650_src,660_src,670_src,680_src,690_src,700_src,710_src,720_src,730_src,740_src,750_src,760_src,770_src,780_src,790_src,800_src,810_src,820_src,830_src,840_src,850_src,860_src,870_src,880_src,890_src,900_src,910_src,920_src,930_src,940_src,950_src,960_src,970_src,980_src,990_src,650_dst,660_dst,670_dst,680_dst,690_dst,700_dst,710_dst,720_dst,730_dst,740_dst,750_dst,760_dst,770_dst,780_dst,790_dst,800_dst,810_dst,820_dst,830_dst,840_dst,850_dst,860_dst,870_dst,880_dst,890_dst,900_dst,910_dst,920_dst,930_dst,940_dst,950_dst,960_dst,970_dst,980_dst,990_dst,hhb,hbo2,ca,na
2913,15,0.0,0.0,0.0,0.020819999999999998,0.02068,0.0,0.0027,0.01927,0.0578,0.11455,0.20913,0.34633,0.53327,0.70706,0.8929,1.01289,0.9434,0.69784,0.42875,0.17629,0.04868,0.0,0.00962,1e-05,0.0,0.00279,0.0,0.0,0.01235,0.0061600000000000005,0.01385,0.0022199999999999998,0.0197,0.011729999999999999,0.02,0.0,1.4034314755266329e-14,0.0,0.0,0.0,3.0782181185915844e-15,4.4484527310630077e-14,0.0,1.4047398768412358e-14,0.0,1.208534930358236e-14,9.928996469304241e-14,0.0,3.4499925174597296e-13,8.982763591647708e-13,0.0,2.323768727996227e-12,1.5319668376189589e-12,0.0,2.1013431933106727e-13,2.1963249598559007e-14,0.0,0.0,9.877757710900666e-15,0.0,4.256145544642618e-14,0.0,0.0,3.4347133602582067e-14,3.3464387147011136e-14,0.0,0.0,0.0,5.3424071654273043e-14,2.088908518381184e-13,8.99,3.72,10.0,3.81
2918,15,0.01878,0.009729999999999999,0.03538,0.02094,0.06944,0.06308,0.09492,0.12118,0.13362000000000002,0.16804000000000002,0.21745,0.27536,0.34464,0.40875,0.46086000000000005,0.53393,0.6108899999999999,0.69402,0.76999,0.8211799999999999,0.8859,0.94949,0.96342,0.9966,0.9905700000000001,1.00299,0.96357,0.9321200000000001,0.8694200000000001,0.8260200000000001,0.77351,0.68152,0.604,0.54162,0.48121,0.0,0.0,0.0,0.0,0.0,0.0,1.618603508882262e-13,1.2492177964180481e-13,0.0,1.9583117137506326e-13,0.0,0.0,0.0,2.6750285544567334e-13,8.292810080647347e-13,0.0,2.2342042384285708e-12,2.5419923299411407e-12,1.8965962943071598e-12,1.6823795861754602e-12,1.5502833022292108e-12,1.7388714769254807e-12,0.0,0.0,0.0,5.975578250058958e-13,1.0437674881664326e-12,0.0,1.1028979737831189e-12,5.467621360553207e-13,4.3198228204787563e-13,2.1774650816063503e-13,1.6189833566677677e-13,2.6026113448063704e-12,7.681594184973463e-12,8.14,4.39,7.3,0.93
2920,15,0.0152,0.0,0.00823,0.0,0.0,0.0035299999999999997,0.0,0.012029999999999999,0.0,0.00771,0.025730000000000003,0.04753,0.08363,0.14335,0.21091,0.33994,0.47753,0.63577,0.8049,0.9399700000000001,1.01836,1.00936,0.94091,0.81506,0.64417,0.47185,0.34607,0.21711999999999998,0.11635,0.052270000000000004,0.04072,0.028860000000000004,0.01898,0.007490000000000001,0.0106,8.628355936536171e-13,0.0,2.2068287147938882e-13,0.0,0.0,9.75108431797834e-13,0.0,5.103593516480487e-13,7.660801390355661e-13,0.0,3.4384059039880247e-13,1.0092127215184746e-12,0.0,1.3922373165532676e-12,8.482573094979988e-12,2.1474678449194668e-11,3.548780157198402e-11,3.670392234802721e-11,4.669383897060313e-11,4.674154227836567e-11,5.3600766840237016e-11,6.388484552404719e-11,4.17724767748422e-11,0.0,0.0,2.2319055048132333e-12,1.2253419228913171e-12,7.183011300389538e-13,2.09517887950945e-12,2.4648160396658356e-13,1.3465820695812825e-12,6.250460936330541e-13,0.0,0.0,2.622844143449396e-12,4.97,2.1,5.51,6.17
2921,15,0.059079999999999994,0.09011,0.13051,0.13806,0.20015,0.24536,0.30274,0.37243000000000004,0.43196,0.49032,0.57827,0.6551899999999999,0.74553,0.78694,0.8525,0.9078299999999999,0.9748600000000001,0.99918,1.00609,0.9908299999999999,0.9517100000000001,0.94052,0.8687299999999999,0.8265899999999999,0.7628699999999999,0.66635,0.58407,0.50877,0.45348999999999995,0.38032,0.28998,0.24306999999999998,0.19058,0.14282,0.10679000000000001,0.0,0.0,6.661927707541809e-14,1.7016241612331054e-13,0.0,0.0,1.8606255195640756e-13,1.608434598436883e-13,1.1123113395635437e-13,9.213755938665234e-14,5.228285414291744e-14,1.0896805031733983e-13,0.0,1.7486497371438819e-12,0.0,9.09503564021611e-12,1.1426221369240713e-11,0.0,7.010649885626271e-12,5.4170821869881935e-12,3.9996949632556476e-12,4.9731114695426885e-12,3.738835075829149e-12,1.607356320751899e-12,7.600272462492659e-13,7.596717811617311e-13,8.701287963322498e-13,5.479220234727751e-13,7.810228156432028e-13,4.0101486780284574e-13,1.6713062781780936e-13,1.815118860414912e-13,2.2342550191737282e-13,5.941402654779018e-13,2.346960595293463e-12,5.53,3.38,12.89,3.6
2933,15,0.41252,0.48148,0.5653100000000001,0.65253,0.71648,0.80486,0.87195,0.96796,0.99654,1.00142,0.97498,0.92424,0.8293200000000001,0.7488199999999999,0.68735,0.58277,0.51693,0.45355,0.39791,0.33929000000000004,0.31248000000000004,0.2889,0.22489,0.19612000000000002,0.20307,0.17345,0.16757,0.15357,0.1349,0.10625,0.12697999999999998,0.10843,0.10586,0.10385,0.08465,0.0,0.0,0.0,4.484230961255901e-15,2.6434928983924413e-15,0.0,0.0,1.2988094020195771e-14,2.8031430430413554e-14,0.0,3.0705694335228015e-14,3.324089572317594e-14,0.0,4.3645908575093706e-13,1.2783389113614313e-12,1.8820145898444453e-12,1.8342747163363113e-12,0.0,9.385942541430457e-13,6.609953470670649e-13,6.098818234788796e-13,5.170004360387932e-13,2.5062688518426505e-13,1.4402220660933035e-13,1.6447554950455348e-14,2.1346462844305582e-14,0.0,1.812770878675531e-14,6.944274934230583e-14,0.0,9.57337775207746e-15,1.5001079250490248e-14,0.0,2.3266202351993185e-13,0.0,6.49,4.85,9.83,5.68
2938,15,0.0,0.0,0.0,0.0,0.0,0.00489,0.0036799999999999997,0.0,0.00464,0.01293,0.01761,0.07199,0.11007,0.17926,0.25004,0.34204,0.4689,0.63597,0.7804399999999999,0.87523,0.9821700000000001,0.99367,0.9533200000000001,0.8769600000000001,0.73211,0.5727899999999999,0.38781,0.27209,0.15549000000000002,0.11305,0.031439999999999996,0.04021,0.019819999999999997,0.01759,0.0,0.0,3.877550740079732e-14,0.0,0.0,0.0,0.0,0.0,4.35173473927404e-14,9.27940677036432e-16,9.66319176617004e-15,2.0807965832473912e-14,0.0,0.0,9.532550807140635e-14,0.0,9.303558422424291e-13,1.7530354936830095e-12,2.1978209456267165e-12,2.092739774315393e-12,1.7454030101752153e-12,0.0,1.2841134086160066e-12,1.0021470230735408e-12,8.673181121260146e-13,4.3341213871703384e-13,6.662578459467238e-13,4.049528764580349e-13,2.360933745280745e-13,0.0,3.319929066203236e-14,0.0,3.914878059559103e-14,2.4073613060109644e-14,2.934616296030735e-14,0.0,8.56,4.07,8.76,0.0
2939,15,0.04427,0.08352000000000001,0.09211,0.09227,0.08916,0.12531,0.16033,0.16573,0.21394000000000002,0.25369,0.32139,0.38672,0.48494,0.61197,0.7780100000000001,0.90304,0.99598,0.99306,0.8786200000000001,0.7438100000000001,0.58963,0.47268000000000004,0.34719,0.30946999999999997,0.24896999999999997,0.18613,0.17617,0.12708,0.1068,0.10969000000000001,0.08528999999999999,0.09602999999999999,0.06911,0.05488,0.05018,0.0,0.0,0.0,3.5154299281858016e-14,0.0,1.9216940369593843e-14,0.0,0.0,1.3516980882834896e-13,1.1583052291787686e-13,1.4815822635545434e-13,7.634838197895579e-14,0.0,4.3221572790455057e-13,1.1731874047271331e-12,2.240240616194229e-12,3.0965630324678322e-12,0.0,0.0,1.1524479891465372e-12,8.302832724343116e-13,8.521446503906754e-13,3.359831610609427e-13,2.8786495410349164e-13,6.438305483976555e-14,5.914181364304862e-14,1.1901145374963309e-13,0.0,2.9377090036756106e-14,9.472342942904263e-14,6.88724078919464e-14,2.0683721357184548e-14,3.661195124940603e-14,1.7658406354564097e-13,8.71433750740486e-13,9.01,3.57,9.21,1.33
2947,15,0.00243,0.01671,0.0104,0.02988,0.01614,0.02785,0.04147,0.049819999999999996,0.10042999999999999,0.13466,0.15608,0.20535,0.26094,0.34073000000000003,0.44211000000000006,0.52313,0.61631,0.6785899999999999,0.77566,0.84944,0.93168,0.9628399999999999,1.00054,0.9931,0.97916,0.94989,0.8809,0.81821,0.71415,0.63534,0.5512699999999999,0.45868000000000003,0.37868,0.31733,0.24101,0.0,0.0,0.0,3.8296279777079336e-14,0.0,0.0,2.436879166289835e-14,7.592806992498995e-14,0.0,8.336174482120053e-14,7.03146066191223e-14,0.0,1.3883390314998097e-13,1.2410634813716672e-13,0.0,1.2470824655073987e-12,1.8799513565027643e-12,1.7770350109441708e-12,2.0749539774021083e-12,1.4688263971343483e-12,1.8495381442744133e-12,1.4084578316665497e-12,1.4949342024480259e-12,8.240317376856203e-13,7.107567888459198e-13,1.7616666023683734e-13,2.448053503676758e-13,6.146255975888033e-13,3.2998109467686047e-13,3.744360735961892e-13,3.0928379036700435e-13,2.4446721747487607e-13,4.482332221780499e-13,0.0,4.934395578857114e-12,9.21,3.82,6.07,2.99
2950,15,0.82649,0.9416200000000001,0.9732299999999999,0.9957799999999999,0.97045,0.8849799999999999,0.77805,0.5912,0.3948,0.27044,0.12952,0.09104,0.029230000000000003,0.02721,0.01514,0.01637,0.015880000000000002,0.0029,0.0,0.0166,0.010440000000000001,0.018930000000000002,0.00541,0.0,0.0,0.014669999999999999,0.0027,0.0,0.01685,0.0,0.0067599999999999995,0.0,0.015330000000000002,0.0050799999999999994,0.0,6.162736439135237e-16,0.0,1.0556231632057288e-13,8.065213113484866e-16,0.0,2.0173220418519932e-15,1.0734436690889097e-13,8.849979342890855e-14,3.784681683410465e-14,2.4167615740178147e-14,0.0,6.416333906600109e-15,6.216624364883959e-16,7.255521813549722e-15,0.0,0.0,2.509756600631472e-14,4.141124327964753e-15,1.7083353399624955e-15,1.7932079675176065e-14,8.816529366819334e-15,1.3247858879978156e-14,2.024173635249415e-15,0.0,1.0434288259877624e-15,2.5822377721326767e-15,1.0951959436664668e-16,0.0,6.983706580521469e-15,1.226400630778196e-15,0.0,0.0,0.0,9.047217289689224e-15,3.494197838312272e-16,8.79,4.73,10.2,0.53
2953,15,0.014430000000000002,0.04283,0.05691,0.06005,0.09496,0.10450999999999999,0.14919000000000002,0.19858,0.24375,0.32472,0.4063,0.5059600000000001,0.58832,0.6933600000000001,0.81019,0.8905799999999999,0.9554,0.9877100000000001,0.9769899999999999,0.80947,0.57211,0.30762,0.14371,0.02875,0.019790000000000002,0.00554,0.01063,0.0,0.0,0.0,0.01268,0.0026100000000000003,0.01154,0.0,0.00405,4.705002831234808e-13,0.0,4.743392813001032e-13,0.0,0.0,0.0,0.0,4.4056004416520864e-13,0.0,5.372436288454999e-13,0.0,1.0774091555810238e-12,1.9964167740914106e-12,0.0,2.8452989770974933e-11,4.731824015359329e-11,0.0,4.4961761538339936e-11,3.027375845639652e-11,2.0109464256711325e-11,1.3267011353498386e-11,6.017033683509841e-12,0.0,7.647012171449327e-13,0.0,5.21755524431782e-13,4.900727990396512e-13,1.4148916033476335e-13,6.94076420573299e-13,0.0,0.0,0.0,0.0,3.0129448479091035e-14,0.0,1.89,3.87,12.27,6.06
2954,15,0.23193000000000003,0.3012,0.36213,0.41388,0.52453,0.64754,0.79571,0.9222299999999999,0.98426,1.01904,0.90917,0.78827,0.64648,0.5163300000000001,0.44258000000000003,0.34563,0.26527,0.24368,0.18313,0.18204,0.1379,0.13083,0.09861,0.07943,0.08094,0.06348999999999999,0.07206,0.07081,0.036430000000000004,0.0629,0.05577000000000001,0.04749,0.047689999999999996,0.033819999999999996,0.03075,2.2634537046546246e-14,9.24065295605806e-15,0.0,8.958369316871781e-14,0.0,0.0,1.921872132777153e-15,0.0,5.6176963009141774e-15,3.0131272146356264e-14,0.0,0.0,0.0,4.079102006747733e-13,0.0,1.3077747377770915e-12,1.0898089498853868e-12,8.180465539971899e-13,5.737705181407457e-13,3.751947756289503e-13,2.694141325815068e-13,0.0,1.6715793270540493e-13,1.0512165980704733e-13,4.5728707944995396e-14,0.0,1.464467487994428e-14,1.9989097246482768e-14,2.889680881621444e-14,3.6383635021804084e-14,2.4248364213347712e-15,0.0,1.515032555445494e-14,9.547108400968318e-14,3.6752349283413176e-13,7.19,4.48,9.37,2.92
2961,15,0.21813000000000002,0.26645,0.33096,0.39118,0.47113,0.55109,0.66847,0.7775,0.9091299999999999,0.98446,1.01769,0.97408,0.8726299999999999,0.75746,0.63418,0.51784,0.45713000000000004,0.38365,0.3226,0.26631,0.2256,0.19509,0.17836,0.16401,0.14356,0.11919,0.08617999999999999,0.09923,0.06408,0.09387999999999999,0.05816,0.059179999999999996,0.04378,0.06281,0.05504,0.0,0.0,0.0,0.0,0.0,3.5146188830611946e-15,0.0,7.534569980879524e-14,0.0,1.0327920738280589e-13,3.535613729813964e-14,0.0,3.3812312876995876e-14,8.032641393424217e-14,1.959147222604203e-13,3.220266934782532e-13,3.441806731873673e-13,0.0,1.4196124111289935e-13,1.2945345163189448e-13,6.729458896074577e-14,5.63955400286587e-14,0.0,1.8257920560165003e-14,0.0,1.6934391560471737e-14,1.4342252583822167e-14,1.733419128151281e-14,0.0,2.1446338752305267e-14,0.0,0.0,5.000176409004911e-15,5.762405983230672e-14,3.171004778988796e-13,11.6,3.39,12.97,1.84
2981,15,0.41218999999999995,0.46762,0.5574100000000001,0.64226,0.76323,0.84782,0.92471,0.97469,0.9878899999999999,0.9542,0.89179,0.83636,0.73149,0.62128,0.5632,0.4516,0.42327,0.34763,0.32043,0.25761999999999996,0.23069,0.20222,0.17264000000000002,0.15654,0.16359,0.1247,0.13622,0.09365,0.10561,0.08771,0.07247999999999999,0.07479,0.06019,0.07159,0.06838999999999999,2.6525415375271763e-15,3.31841816964522e-14,2.3441608710940022e-15,0.0,7.228147287461613e-14,5.4271509860353525e-14,0.0,9.879778276876213e-15,0.0,4.8077400935306776e-14,3.093622028179853e-15,5.424987305847154e-15,2.488877540192024e-14,1.7510328406011614e-13,4.12310890203636e-13,5.103559820316071e-13,4.648101490018741e-13,3.5928862506889776e-13,3.0092994642066103e-13,1.8510231306234437e-13,0.0,1.492113757587634e-13,0.0,3.225740984567947e-14,0.0,1.1462569338911443e-14,8.904020818028173e-15,2.352163583401709e-15,1.852139720817354e-14,0.0,0.0,0.0,0.0,1.4231582213167687e-13,0.0,9.0,5.51,5.92,5.43
2982,15,0.0,0.0,0.0,0.01952,0.0,0.0,0.0144,0.0,0.01703,0.024419999999999997,0.01708,0.02029,0.01795,0.07447999999999999,0.11465999999999998,0.16265,0.26585,0.39246,0.5223,0.6695300000000001,0.81647,0.90261,0.9867100000000001,0.99761,0.95529,0.8845299999999999,0.74235,0.61735,0.44523999999999997,0.35425999999999996,0.22576,0.13713,0.09457,0.05235,0.03633,0.0,7.0470689754266914e-15,1.328324964626292e-14,0.0,0.0,1.050556758897842e-14,0.0,0.0,4.558261963800964e-15,0.0,1.88694689742335e-14,0.0,0.0,5.052015530615431e-14,1.7786751847972528e-13,0.0,0.0,1.0390631564675178e-12,1.0169294248119609e-12,7.493313669639181e-13,9.33630004331369e-13,9.50103942185622e-13,8.627050878561692e-13,5.141900314566098e-13,4.1193774333433974e-13,4.0317820892131373e-13,3.774844940127546e-13,3.378824931209995e-13,2.320610480763777e-13,0.0,3.155731639879249e-15,0.0,5.6868756435528755e-15,0.0,0.0,6.96,5.05,11.86,0.74
2986,15,0.0,0.00336,0.00715,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.01806,0.0,0.0,0.01099,0.00315,0.01055,0.00785,0.0,0.0,0.0,0.01037,0.00425,0.01082,0.00613,0.0,0.0,0.04245,0.10016,0.21076999999999999,0.40867,0.61245,0.83914,0.98308,0.98214,0.9526899999999999,4.672843585564368e-14,2.9326499703036044e-14,0.0,1.0790762324804486e-13,0.0,0.0,6.183319140934083e-14,1.1035755833833782e-13,4.917583030366394e-14,0.0,0.0,0.0,0.0,1.3375792824768175e-13,0.0,0.0,7.052673774362261e-14,2.7174964923889928e-14,0.0,0.0,0.0,6.492745649271323e-14,0.0,2.352983435942669e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.447840247036766e-13,0.0,1.8260385189558855e-13,1.6631963278602933e-12,6.445325601509161e-12,6.24,5.3,9.89,5.35
2991,15,0.0,0.0,0.0035600000000000002,0.0,0.0,0.009000000000000001,0.0,0.0163,0.00957,0.01175,0.0047799999999999995,0.0,0.0033200000000000005,0.0,0.01772,0.02323,0.0081,0.0362,0.06716,0.122,0.21716,0.34576,0.46358999999999995,0.6502100000000001,0.81652,0.93255,1.00329,1.01744,0.91089,0.78727,0.63197,0.49173,0.33704,0.21545,0.12265999999999999,2.1690482181618782e-14,0.0,2.8596228000268765e-14,0.0,0.0,0.0,2.763276899337817e-14,2.528083501500835e-14,1.8181784628400856e-14,0.0,7.430228533217634e-15,1.9286531124125423e-14,0.0,6.7358066348406366e-15,3.0330800333037526e-14,6.280384683707474e-15,0.0,1.1559681985908465e-14,1.9603301066538952e-14,6.186835517199787e-14,1.3595206327340937e-13,0.0,3.097149355095605e-13,0.0,0.0,1.2343312978057895e-13,2.9136723866878336e-13,7.858608701792027e-14,9.420265691177592e-14,1.3811596829545935e-13,1.1597896273866432e-14,7.514336976174886e-14,1.2833993642522165e-13,0.0,1.737968180447726e-12,12.97,2.97,6.8,2.87
2992,15,0.020980000000000002,0.005229999999999999,0.03816,0.02698,0.058910000000000004,0.07293999999999999,0.12861,0.18018,0.20318,0.28092,0.36064,0.46892,0.52699,0.62641,0.73745,0.82921,0.89799,0.96236,0.9761799999999999,0.9961399999999999,0.9938899999999999,0.94865,0.89475,0.84941,0.75526,0.64944,0.5734600000000001,0.45282,0.39281,0.28735,0.2338,0.18839,0.13925,0.09971000000000001,0.04942,0.0,6.7375419892747346e-15,5.960320347652632e-15,0.0,6.357318498454987e-16,0.0,7.382980639800206e-15,0.0,8.719883415637621e-15,0.0,1.3468548389185353e-15,2.6762308900350427e-15,0.0,0.0,0.0,0.0,3.117506117717337e-13,3.8094302408393435e-13,3.305149892120681e-13,1.4062891877564602e-13,0.0,2.3676017381285395e-13,2.3746844199504566e-13,7.335461933721502e-14,1.7397951946876859e-15,5.580877188111996e-15,0.0,0.0,2.6162451327490685e-14,3.823097464607035e-14,1.614968134129278e-15,0.0,0.0,0.0,0.0,14.26,2.4,12.55,4.59
3005,15,0.09092,0.09696,0.10754000000000001,0.14719000000000002,0.13330999999999998,0.15456,0.2012,0.24191,0.26813000000000003,0.3596,0.40476,0.50263,0.6246,0.7528100000000001,0.872,0.9801,1.01089,0.96105,0.8283799999999999,0.72082,0.57296,0.4635,0.39293,0.3332,0.27541,0.23831999999999998,0.18964,0.16901,0.14199,0.13442,0.08742,0.09554,0.08917,0.061529999999999994,0.08194,3.3199048177809464e-14,3.0167087518397636e-13,1.878074876432756e-14,0.0,8.597698828827811e-14,1.5604486600841517e-13,0.0,4.120003539908008e-13,0.0,4.496230652203697e-13,2.133803180847281e-13,6.374702115389086e-13,1.7571639804389816e-12,4.016961860413425e-12,0.0,0.0,2.3094925901516185e-11,0.0,1.499661532386962e-11,1.1486540799006624e-11,9.354353815256921e-12,7.161049469769781e-12,4.584361357259772e-12,0.0,0.0,9.32951055711405e-14,0.0,0.0,2.888208189992947e-13,1.1810792935791693e-12,2.101431786757663e-13,3.901413231211682e-13,6.879814585449747e-13,0.0,0.0,5.06,3.96,4.41,5.25
3011,15,0.0751,0.09105,0.12394000000000001,0.20337,0.26349,0.36311,0.4543,0.56655,0.72645,0.83347,0.93891,1.01804,0.9593,0.81817,0.5736399999999999,0.33294,0.15079,0.06455,0.02333,0.0020399999999999997,0.01899,0.0,0.01568,0.0,0.01825,0.0,0.0,0.007670000000000001,0.01709,0.01426,0.0,0.00619,0.0,0.0039700000000000004,0.0,2.7242036270027853e-14,3.2548190242114622e-15,4.786464414321382e-14,0.0,0.0,5.649855324523445e-14,3.3836130495888227e-14,1.8922686155966287e-15,4.3276100536651694e-14,0.0,0.0,2.3044130618989564e-13,6.041440354824265e-13,1.2202895620110119e-12,0.0,2.407535694681393e-12,1.204237710883349e-12,0.0,1.169036874109939e-13,2.2771100176610146e-14,0.0,0.0,4.988177657449531e-14,0.0,2.683656925564419e-14,0.0,0.0,2.0537343423529037e-14,0.0,0.0,1.1635729089241082e-14,0.0,0.0,7.546134930431118e-14,5.858426584805198e-15,6.4,3.84,8.17,5.79
3012,15,0.0022199999999999998,0.0,0.01411,0.0369,0.027030000000000002,0.07612999999999999,0.15394000000000002,0.2809,0.44372,0.6203,0.7943899999999999,0.95201,0.99172,0.94909,0.84856,0.67374,0.47578000000000004,0.31543000000000004,0.17628,0.10679000000000001,0.02903,0.02026,0.0050799999999999994,0.00271,0.00695,0.0,0.00627,0.00758,0.019469999999999998,0.0,0.0,0.0058,0.0025800000000000003,0.0,0.0,5.746308594262861e-15,0.0,0.0,0.0,0.0,8.058616376942281e-15,1.78709915194296e-15,1.7950670424070078e-14,3.3907106017364654e-14,3.4912787070247795e-14,7.756907767320017e-15,0.0,0.0,1.3984189032147085e-13,3.127580812638736e-13,0.0,2.713743829873789e-13,1.8360231715707854e-13,7.369936428791789e-14,3.510053407490345e-14,6.693504005971303e-15,0.0,0.0,7.953328187860714e-15,2.5269815252831798e-15,1.2000344969828087e-15,0.0,0.0,5.663283436008475e-15,0.0,0.0,0.0,0.0,0.0,0.0,10.19,5.35,8.37,4.41
3014,15,0.030080000000000003,0.05118,0.02482,0.06047999999999999,0.053360000000000005,0.042089999999999995,0.0684,0.06097,0.08338999999999999,0.08333,0.10668,0.10107000000000001,0.10269,0.10295,0.15002000000000001,0.17077,0.16355999999999998,0.18952,0.22125,0.26697,0.32142,0.37066,0.47222,0.55533,0.6532899999999999,0.7702399999999999,0.8677799999999999,0.9627100000000001,1.016,0.96236,0.9155700000000001,0.7941199999999999,0.6609999999999999,0.5611,0.46855,0.0,0.0,2.0074915491445187e-13,2.323962010611476e-15,0.0,0.0,0.0,1.3011902316462362e-13,9.101575288560809e-14,0.0,0.0,0.0,0.0,0.0,4.0925980274838503e-13,9.449716637742232e-13,9.805142444063154e-13,0.0,7.49701579277447e-13,7.960967142232158e-13,6.904925844095478e-13,1.1035733375562265e-12,7.520510827623268e-13,6.156819196146484e-13,5.232821762535138e-13,8.230403515790966e-13,1.3931196349056021e-12,0.0,1.8513155131017643e-12,1.4405499103255656e-12,0.0,0.0,7.221257922309156e-13,3.675156724342799e-12,0.0,8.54,2.76,9.99,0.41
3015,15,0.26438,0.28709,0.34084000000000003,0.38655,0.473,0.53683,0.67167,0.74226,0.87364,0.9603,0.9905700000000001,0.99777,0.9424299999999999,0.84514,0.7753,0.6665300000000001,0.55507,0.45903999999999995,0.39150999999999997,0.35452,0.2934,0.23899,0.21974000000000002,0.19662000000000002,0.18459,0.15825999999999998,0.14145,0.11415,0.1015,0.10782,0.09573999999999999,0.06738999999999999,0.07798,0.07521,0.07778,0.0,1.0118669244402672e-12,0.0,3.821936667943423e-15,1.4678828369677985e-13,0.0,0.0,0.0,1.5415908181663877e-12,4.911378666498537e-13,3.4395061505309526e-12,7.876202344507031e-12,1.9581931454911237e-11,4.480277831574924e-11,0.0,9.668406403643272e-11,8.282909733099307e-11,6.00084103568716e-11,3.870780379371431e-11,2.3198877320485114e-11,1.6381912163668322e-11,1.4542124490635804e-11,1.3091266189845716e-11,6.26890084916358e-12,4.943633285287129e-12,3.806403018594568e-12,3.680700560626872e-12,0.0,0.0,0.0,5.772607770645699e-13,0.0,0.0,1.8350048045866152e-12,1.1826711227035572e-11,2.39,3.16,8.69,2.2
3016,15,0.20978000000000002,0.29584,0.3718,0.45183,0.5351899999999999,0.5969899999999999,0.70804,0.7772399999999999,0.84291,0.9289299999999999,0.9654,0.97957,1.01829,0.9765,0.9630799999999999,0.9041,0.83947,0.7557699999999999,0.65569,0.58382,0.47063999999999995,0.39271,0.34291,0.25351999999999997,0.20489000000000002,0.17084000000000002,0.10102,0.07832,0.03984,0.04609,0.03154,0.01183,0.016319999999999998,0.015719999999999998,0.0,2.0830257728963074e-14,9.54987962650265e-15,0.0,0.0,0.0,4.769547920943685e-15,7.123930586328684e-14,1.0168033499346439e-13,0.0,9.479284652615893e-15,1.424878245490977e-13,4.609965155012384e-14,1.4030489334661757e-13,1.4436607136739633e-14,3.9185115665689173e-13,6.154094759481725e-13,5.2566747946574e-13,6.094571937895366e-13,4.2326492693720547e-13,2.9970037490929825e-13,2.658758377131432e-13,0.0,0.0,0.0,0.0,0.0,1.2150664852611848e-14,0.0,0.0,5.050944036901134e-15,0.0,0.0,4.195017157925572e-15,3.4766485204684264e-14,3.0534846372721585e-15,11.51,4.52,4.34,5.5
3017,15,0.65425,0.71229,0.7723300000000001,0.8558600000000001,0.88046,0.92494,0.98875,1.0042200000000001,0.98729,1.01139,0.96616,0.93127,0.91306,0.8502799999999999,0.81601,0.7584,0.6612,0.5995199999999999,0.53922,0.48243,0.39939,0.35436999999999996,0.30041,0.23404,0.2195,0.14756,0.14501,0.09104,0.0723,0.0528,0.0338,0.0301,0.01143,0.00371,0.02939,1.7062718304403073e-14,1.6828499680552594e-13,3.6429461371922716e-13,3.6798465276602234e-14,1.0130991802461713e-13,0.0,6.359561354670759e-13,0.0,2.897348683233759e-13,0.0,1.3274785322928972e-14,0.0,0.0,1.6826970299298016e-12,3.985278803149993e-12,0.0,6.691061792265242e-12,0.0,3.5575976081305496e-12,2.733130821036953e-12,2.0814250104503166e-12,1.7118552361860507e-12,1.261670359384472e-12,5.626072158328216e-13,0.0,0.0,0.0,4.982556930433545e-15,1.6971460137928474e-13,1.6661822898871556e-13,8.630196724213035e-14,1.3706014039127998e-13,1.4777106836068045e-13,6.873245944093065e-14,9.976105238017492e-13,6.93,3.48,8.46,1.76
3018,15,0.20786999999999997,0.31145,0.44598000000000004,0.6139899999999999,0.77642,0.9065200000000001,0.99182,1.01263,0.9333799999999999,0.78842,0.64731,0.47006000000000003,0.31146999999999997,0.17406,0.08891,0.06166,0.0139,0.02205,0.01475,0.0,0.0,0.012980000000000002,0.0,0.0,0.00687,0.01905,0.01105,0.0,0.0,0.0,0.0,0.01524,0.01793,0.0,0.00785,1.6772303463659976e-13,0.0,6.579223356083233e-14,0.0,0.0,0.0,0.0,1.9834863939679222e-13,0.0,5.995669306355793e-13,2.733195806366308e-13,0.0,3.805588062053294e-13,0.0,8.593913038724322e-13,9.161155208415215e-13,2.6430764180439473e-13,3.4556886568690674e-13,1.7611079855897229e-13,0.0,0.0,1.0868877279761996e-13,9.060838530792525e-15,0.0,5.434272173085213e-15,2.8595463902058086e-14,3.4016489262275486e-14,0.0,1.6835736114124474e-14,1.1919244230757731e-14,1.419000542202634e-14,0.0,4.605937042774168e-15,0.0,0.0,5.42,3.58,9.39,2.58
