,rho,650_src,660_src,670_src,680_src,690_src,700_src,710_src,720_src,730_src,740_src,750_src,760_src,770_src,780_src,790_src,800_src,810_src,820_src,830_src,840_src,850_src,860_src,870_src,880_src,890_src,900_src,910_src,920_src,930_src,940_src,950_src,960_src,970_src,980_src,990_src,650_dst,660_dst,670_dst,680_dst,690_dst,700_dst,710_dst,720_dst,730_dst,740_dst,750_dst,760_dst,770_dst,780_dst,790_dst,800_dst,810_dst,820_dst,830_dst,840_dst,850_dst,860_dst,870_dst,880_dst,890_dst,900_dst,910_dst,920_dst,930_dst,940_dst,950_dst,960_dst,970_dst,980_dst,990_dst,hhb,hbo2,ca,na
2157,10,0.62547,0.7049300000000001,0.81019,0.88569,0.96224,1.0161,0.99672,0.9664299999999999,0.87356,0.8140000000000001,0.71846,0.61353,0.53664,0.45761999999999997,0.40244,0.34596,0.29772,0.27954,0.21600000000000003,0.20263,0.20531,0.18414,0.1694,0.12484,0.10952,0.09347000000000001,0.09004,0.10941,0.06929,0.0844,0.0682,0.06913,0.0758,0.04332,0.07397999999999999,4.7490493470544395e-11,4.362960515191006e-11,3.785881699089794e-11,0.0,5.907786062147535e-12,0.0,0.0,5.646269432952337e-13,4.1209055644412526e-11,0.0,6.116756309183034e-11,0.0,5.92086886281024e-11,0.0,2.8363775321484745e-10,4.3308573060819365e-10,4.511393665170407e-10,3.720405476512575e-10,2.4283893181160697e-10,2.0331546720275976e-10,1.8099941672770425e-10,1.544854951967304e-10,1.412519488746045e-10,5.198238332150271e-11,3.02399657722022e-11,4.044148292645546e-11,1.9078213474924795e-11,4.1949623166873604e-11,4.0791275800415395e-11,3.0460151400307945e-11,1.6463351107251197e-11,0.0,1.1916694047780286e-11,5.964482697465033e-11,2.919622161946665e-10,8.53,2.65,13.41,3.36
2158,10,0.16071,0.17231,0.21581,0.24191999999999997,0.26571999999999996,0.29067,0.3122,0.36364,0.39139,0.43642,0.48657,0.5478,0.6168600000000001,0.6996100000000001,0.79569,0.86906,0.9247700000000001,0.9993700000000001,1.0055399999999999,0.99218,0.94019,0.87625,0.8301700000000001,0.73592,0.68208,0.59947,0.51707,0.47218999999999994,0.39766,0.36367,0.31716,0.27907,0.24454,0.22125,0.20625,2.26623724707603e-11,1.3572935552251552e-10,0.0,0.0,0.0,2.7302870489973264e-10,0.0,0.0,2.767749593570194e-10,4.937458572982339e-10,1.5418553757125994e-09,2.4841537743928804e-09,0.0,7.3345517552351204e-09,1.0867763978050972e-08,1.4492586490693808e-08,1.5891937776228938e-08,1.4970989121347252e-08,1.250757770236711e-08,9.638801287166138e-09,8.404972456462536e-09,7.816328448095607e-09,6.755300977964134e-09,4.645675272543824e-09,3.2525947323063293e-09,2.822410498785816e-09,2.437253649006442e-09,2.552174759199957e-09,2.4897347044550576e-09,0.0,0.0,0.0,5.107595488410693e-10,0.0,2.864620449255562e-09,1.79,3.71,8.39,1.55
2180,10,0.01395,0.028239999999999998,0.03828,0.06445,0.09475,0.10638,0.13398,0.17634,0.20247,0.24231999999999998,0.30361,0.39203000000000005,0.4441,0.51576,0.61851,0.68205,0.7395,0.8001199999999999,0.8952600000000001,0.93801,0.96385,1.00335,0.9918299999999999,1.00274,0.9906799999999999,0.9434,0.89823,0.8375600000000001,0.7791,0.69545,0.61311,0.5522600000000001,0.47593,0.39647,0.32448,0.0,0.0,6.580652923234138e-12,0.0,0.0,6.944889549997591e-12,1.213233651842295e-11,0.0,0.0,1.2611623018794412e-11,1.7101092965821807e-11,2.768939075274272e-11,0.0,0.0,0.0,4.1304791235027803e-10,4.742331450461798e-10,4.914729311985986e-10,4.474730127493116e-10,3.8189280605798003e-10,3.8407590824318637e-10,4.1700661041318637e-10,3.5897964357196915e-10,2.5688528103105984e-10,1.2689991945632285e-10,0.0,1.3853592699321198e-10,1.1067215419211964e-10,1.8470805265149015e-10,1.40283552577093e-10,8.20269982836907e-11,5.781965955763443e-11,9.712326215444556e-11,2.687957147001102e-10,0.0,9.0,5.57,8.43,2.46
2192,10,0.38074,0.43157,0.50038,0.58595,0.70062,0.81604,0.9192,0.97772,0.98236,0.96516,0.91055,0.80887,0.71819,0.59578,0.50444,0.42787,0.34879,0.32541,0.28853,0.24494000000000002,0.21036,0.1901,0.1696,0.15911,0.10870999999999999,0.12095,0.11024,0.10082,0.1048,0.06925,0.07778,0.057620000000000005,0.04318,0.04937,0.05264,2.893374483237387e-11,1.3250220483913482e-11,1.4422200579828223e-11,0.0,3.342423414607116e-12,0.0,3.4677270771630876e-11,0.0,1.6835495096212546e-10,2.3827638290203257e-10,0.0,4.1439070415039405e-10,5.394533413026327e-10,8.598391083409307e-10,1.2400273212394213e-09,0.0,1.1720013800322286e-09,9.699008489665263e-10,6.563575940469861e-10,0.0,2.709629386160234e-10,2.7515066511376343e-10,2.2022302556482679e-10,0.0,0.0,1.0345340396463224e-10,8.023409037388854e-11,8.986040093243642e-11,1.147399002475955e-10,6.116923847726674e-11,3.437410968998211e-11,2.5478916797137303e-11,0.0,6.55300453980197e-11,1.4319944726846675e-10,3.26,4.84,15.6,1.41
2194,10,0.21520999999999998,0.25255,0.31471,0.38874000000000003,0.49196999999999996,0.5766,0.64799,0.754,0.8489899999999999,0.9145399999999999,0.9839100000000001,0.98749,0.9568700000000001,0.8729899999999999,0.7502,0.5646100000000001,0.40321,0.23778000000000002,0.11392999999999999,0.07418,0.04226,0.00098,0.0,0.0,0.0,0.0,0.0159,0.01695,0.00345,0.01952,0.00587,0.00796,0.0,0.0,0.0,5.556118158506989e-12,0.0,6.6621290719471985e-12,6.1997969647147225e-12,0.0,0.0,4.931848461904448e-12,0.0,0.0,0.0,1.3690692784964805e-12,5.374140644258594e-12,3.368422033236046e-12,1.3170736016409889e-10,0.0,3.2303741497761977e-10,2.5656157422505634e-10,1.4161829598747889e-10,0.0,4.079691725258467e-11,0.0,5.381681171811773e-12,1.821510368803825e-12,0.0,0.0,5.701001251483598e-12,4.779186260756962e-12,0.0,3.4998354070300593e-12,0.0,0.0,0.0,5.224305094333224e-12,0.0,2.4868729334545035e-12,10.58,3.77,9.24,5.18
2195,10,0.2711,0.35706,0.43438999999999994,0.5389,0.61768,0.72236,0.79692,0.8776299999999999,0.9395399999999999,0.99944,0.99039,0.97085,0.97139,0.8811200000000001,0.81383,0.7557,0.66296,0.56392,0.46556000000000003,0.3549,0.28983000000000003,0.22159,0.15592999999999999,0.12024000000000001,0.09416000000000001,0.07013,0.04501,0.046810000000000004,0.009009999999999999,0.01093,0.00541,0.0018,0.0,0.00716,0.0,0.0,0.0,1.5514853639286646e-11,1.891828050763026e-11,0.0,1.420657274341541e-11,0.0,4.4228491403822925e-11,3.6847981676165434e-12,0.0,2.4154413015894288e-11,1.1479566187160887e-11,5.358298296102929e-11,0.0,3.138206679064141e-10,4.5968199641776064e-10,4.271021161036157e-10,3.2391497934135364e-10,2.3874202840440504e-10,1.7346760051961882e-10,1.3940874991461728e-10,9.955300191433716e-11,6.622387666384935e-11,2.689026560663141e-11,0.0,1.1221386243956824e-11,0.0,6.727506222960021e-12,0.0,5.378826988159942e-12,8.254109452966442e-13,2.556630394641632e-12,0.0,3.9044427503222125e-12,0.0,10.31,4.06,8.56,5.77
2201,10,0.00246,0.0,0.0039299999999999995,0.0,0.0,0.01211,0.01286,0.01402,0.0,0.00263,0.01787,0.035160000000000004,0.05265,0.06508,0.11395,0.17069,0.2478,0.35019,0.4439,0.56495,0.7075600000000001,0.8421,0.90446,0.99913,0.98498,0.9463299999999999,0.9058,0.76927,0.6402399999999999,0.50679,0.38087,0.23262,0.18350999999999998,0.11207,0.0543,7.417831748298571e-12,5.917036521064582e-12,2.7395083370745155e-12,0.0,0.0,0.0,0.0,0.0,1.5514518300312258e-12,0.0,0.0,6.606831821499357e-12,1.1265534566279006e-11,6.461539544838199e-13,5.173333763595814e-11,1.0240763087886443e-10,1.7316102639966e-10,2.2176759610986e-10,2.683060134539097e-10,3.2145099164608836e-10,3.3124832200541087e-10,4.227851032131154e-10,4.3256005903929063e-10,3.255762729162324e-10,1.770259511121605e-10,2.2213966460115683e-10,1.0405681715902563e-10,1.8583251750701776e-10,0.0,1.4941947098488583e-10,7.237384521884824e-11,5.3526692419672363e-11,8.562607073807312e-11,0.0,1.8849314849931483e-10,11.99,3.34,6.99,1.89
2202,10,1.0148,0.9953,0.9970399999999999,1.00471,0.9969299999999999,0.9972,1.00505,1.01647,0.98013,1.01875,0.9845299999999999,0.98064,1.01166,1.01601,0.99487,1.01956,1.0066899999999999,0.9841200000000001,0.9944700000000001,0.9875799999999999,0.9952,0.98235,0.99925,1.0049700000000001,0.98362,1.00288,0.9854,0.98426,1.01196,1.01125,0.98259,1.01081,1.0102200000000001,0.98188,0.98893,0.0,0.0,3.133550558580432e-11,4.864712379945974e-12,2.8611386438498473e-11,0.0,0.0,0.0,2.70238958505844e-12,7.499035659363721e-11,0.0,0.0,3.2734535897964735e-12,8.434023467158065e-11,0.0,3.374455968368622e-10,3.28584632445078e-10,3.147425345721441e-10,2.718313819763036e-10,2.5422922672364884e-10,2.649055357335955e-10,2.202095848795388e-10,0.0,2.0624928975011786e-10,0.0,3.445655110978549e-11,9.840533196100179e-11,1.0292190704662835e-10,1.0716826681623291e-10,1.1035753455640236e-10,1.1604658995831444e-10,1.2707997483988806e-10,0.0,1.002217365928011e-09,2.0738162003815125e-09,13.67,4.01,5.67,2.99
2207,10,0.11195,0.16007000000000002,0.15074,0.1608,0.18654,0.22710999999999998,0.21983000000000003,0.27415,0.29451,0.34836999999999996,0.39463000000000004,0.41841999999999996,0.49877,0.56538,0.63984,0.71955,0.82075,0.8849600000000001,0.94445,1.00464,0.98836,0.9833200000000001,0.91965,0.8310700000000001,0.74746,0.6676300000000001,0.59396,0.5200199999999999,0.46128,0.39328,0.35875999999999997,0.31155,0.25066,0.23318000000000003,0.19818,8.301189480726837e-11,0.0,0.0,4.040176979547325e-11,1.672741097257857e-11,1.2179682060432141e-10,1.204253324526725e-10,2.629480411496925e-10,4.0427821641482883e-10,5.282056170205193e-10,7.004103311575243e-10,4.3880659838881436e-10,9.014551843147777e-10,0.0,3.3489221613686888e-09,5.1580791805893626e-09,0.0,6.819154398832699e-09,0.0,0.0,4.579629062932275e-09,4.385563640904781e-09,0.0,0.0,2.306984994722137e-09,2.3804487445298922e-09,2.120907782865563e-09,2.0065699934641557e-09,1.6179134383562214e-09,1.2501689722478418e-09,0.0,7.092806865628373e-11,3.6051808040532175e-10,1.293866781490721e-09,2.693318075343449e-09,5.07,2.77,8.04,0.0
2208,10,0.01065,0.01226,0.0,0.0,0.0,0.00426,0.0,0.013819999999999999,0.0,0.009940000000000001,0.0,0.0,0.02537,0.03512,0.06671,0.14238,0.26874000000000003,0.43062,0.60888,0.75837,0.9056799999999999,0.97095,1.0107899999999999,0.99772,0.93494,0.8563799999999999,0.75412,0.6735399999999999,0.61448,0.51007,0.43746,0.35854,0.3022,0.23062,0.18686,0.0,2.8704440947242088e-11,0.0,1.244406337827916e-11,0.0,1.3912791905110685e-11,0.0,5.975312370595436e-12,1.0217633112382905e-11,3.598799857336846e-11,3.6313966036690815e-14,3.117893578557741e-11,5.636616345187082e-11,6.775623424659379e-11,2.06405696186622e-10,5.029061156903629e-10,9.719842449616891e-10,1.4082694425575406e-09,0.0,1.6188512456389856e-09,1.7231058337472916e-09,1.7347717028119874e-09,1.779644739045084e-09,1.395015146888737e-09,1.0155646122741873e-09,9.949681103400444e-10,0.0,8.280873942680086e-10,8.308955598805918e-10,4.4524817471734703e-10,2.300501487885837e-10,7.888372795938518e-11,1.3008302939860938e-10,3.89543674312949e-10,8.283288280935849e-10,4.64,4.61,9.78,0.57
2212,10,0.14804,0.138,0.19804000000000002,0.22343000000000002,0.2472,0.29254,0.32485,0.39788,0.47138,0.5691,0.6853100000000001,0.82444,0.9221600000000001,1.00397,1.00119,0.94315,0.82465,0.72026,0.59078,0.49772,0.42589,0.34986,0.28645,0.25924,0.21518,0.19253,0.14459,0.12182,0.12140999999999999,0.12433,0.0992,0.07426,0.07067000000000001,0.05317,0.07866000000000001,1.6999165103143892e-12,0.0,3.6739467927039575e-12,1.124702294338849e-12,5.33769271232693e-12,0.0,5.8222344167519725e-12,4.762577567842967e-12,0.0,0.0,1.4222254493813337e-11,1.0337684990294153e-11,3.534473635924715e-11,9.701987574423191e-11,1.8533335886892783e-10,0.0,0.0,1.876986635352196e-10,1.342565470841208e-10,8.788692539519463e-11,0.0,5.5001360363638854e-11,4.104519113402477e-11,2.0212378918453072e-11,9.447158898230016e-12,0.0,2.258973891693017e-12,4.771356190561489e-12,9.957320177044182e-12,1.2031926640629654e-11,1.2567694477086396e-12,0.0,8.592962764966714e-12,1.511259023989653e-11,5.3028809723046995e-11,9.64,7.27,9.61,3.85
2214,10,0.03338,0.02882,0.050519999999999995,0.02356,0.02655,0.03372,0.06427000000000001,0.043269999999999996,0.057870000000000005,0.07162,0.07199,0.0901,0.10675,0.09224,0.0956,0.11921,0.14967,0.17325,0.18309,0.23600000000000002,0.24655,0.31640999999999997,0.38672,0.46261,0.5647,0.66318,0.80734,0.9018200000000001,1.00407,1.0009299999999999,0.9280700000000001,0.8388399999999999,0.70957,0.5696,0.46743,0.0,0.0,0.0,1.3990247554037539e-11,1.5876745991834083e-11,0.0,1.7581994830918554e-11,0.0,7.218788329249973e-12,0.0,2.6732298644228682e-11,0.0,0.0,6.633814521904807e-11,1.0152033100764416e-10,1.619820326274497e-10,2.0552954631891245e-10,2.078160667767064e-10,2.0283292997233087e-10,1.7815590000673529e-10,1.5617743225587732e-10,2.2622668472626181e-10,2.4384099061918343e-10,2.3795994537649e-10,2.0191790653217043e-10,2.4822180858805123e-10,3.311687425139057e-10,3.69304721556022e-10,3.9027057015696113e-10,2.7316643480991094e-10,9.221837667910534e-11,3.331655160890137e-11,8.67182964444213e-11,3.979845011927945e-10,1.060562858267662e-09,6.61,4.72,13.09,1.5
2215,10,0.0658,0.07207999999999999,0.10477,0.08992,0.11610999999999999,0.12049000000000001,0.16652,0.19233,0.20949,0.23904,0.30591,0.3595,0.45108000000000004,0.5401199999999999,0.6563100000000001,0.7886,0.91164,0.98144,0.98616,0.9440299999999999,0.84191,0.7219399999999999,0.5704899999999999,0.48223,0.38971,0.32914,0.28401,0.23997,0.21523,0.16602999999999998,0.12772,0.11227000000000001,0.13165,0.09018999999999999,0.07007000000000001,0.0,2.6023140919713514e-12,3.24552144029316e-11,0.0,1.5856145695474688e-11,2.7954408285686124e-11,0.0,0.0,0.0,2.1098800512613314e-11,0.0,8.002258155083465e-11,2.411812747429659e-10,4.936641449377391e-10,0.0,1.657239583561708e-09,1.8849390881001628e-09,0.0,1.4332719622273914e-09,1.1150082451641654e-09,8.552493664197251e-10,7.544256739624738e-10,5.493698718818381e-10,3.2563531340261543e-10,0.0,0.0,7.302110556009552e-11,9.86803231202046e-11,9.070480514530051e-11,8.46788988892439e-11,0.0,0.0,0.0,9.703766928475858e-11,1.4894947343411138e-10,3.79,5.92,12.3,3.94
2223,10,0.12049000000000001,0.15991,0.20936,0.26829000000000003,0.31214000000000003,0.40094,0.45078999999999997,0.5513,0.6227600000000001,0.70538,0.80688,0.8761399999999999,0.9514100000000001,0.9940100000000001,1.00288,1.01597,0.96298,0.9188200000000001,0.88107,0.76871,0.7035899999999999,0.6189399999999999,0.49396,0.39699,0.31798000000000004,0.25868,0.2096,0.13873,0.11127000000000001,0.08572,0.05145,0.03107,0.00657,0.02661,0.0,0.0,1.1515114653874278e-11,7.484789940458479e-12,0.0,7.532741757342577e-12,7.6792593985214e-12,1.9669579377473282e-11,0.0,1.856721105588195e-11,5.021111987549095e-13,8.503307588448264e-12,0.0,1.864093750228107e-11,6.415761953060261e-11,0.0,3.729349747128525e-10,4.051112102161253e-10,3.4949760112097644e-10,3.291757246693708e-10,2.625167179800094e-10,0.0,0.0,1.324217742442997e-10,4.659564511189391e-11,1.9234346435989613e-11,0.0,0.0,6.899325386263291e-13,2.2706197411639353e-11,0.0,3.502035061028382e-12,0.0,0.0,2.3543797323962497e-11,2.5453870082102043e-13,11.92,4.93,5.01,4.36
2224,10,0.0,0.018119999999999997,0.00983,0.00496,0.02745,0.01994,0.05424,0.05607,0.07916000000000001,0.07932,0.1216,0.14295,0.18186,0.21975,0.25115,0.3236,0.3777,0.47272,0.52608,0.59104,0.6905,0.76223,0.79409,0.8680700000000001,0.90412,0.96115,0.96945,1.01862,0.98393,0.9928799999999999,0.92801,0.8941,0.8353200000000001,0.7925300000000001,0.7059,0.0,0.0,1.2456790917804965e-11,0.0,4.0187956161683626e-11,7.561433103027816e-11,4.365661073105725e-11,0.0,0.0,0.0,2.7090023797686034e-12,0.0,0.0,1.3046485044457192e-10,2.0856577629683816e-10,3.509981986016172e-10,3.452022888766427e-10,5.388136558924371e-10,5.518133911264668e-10,6.355099920751423e-10,7.660269114196302e-10,0.0,6.617617914924313e-10,4.755277527495888e-10,2.4529259944291804e-10,3.1093243731370293e-10,3.600003684980781e-10,0.0,3.529093266577694e-10,0.0,7.094748669110423e-10,7.487085469530882e-10,1.16939307351093e-09,2.5652450287257063e-09,4.004859824993246e-09,10.39,3.46,3.03,4.4
2232,10,0.03745,0.025639999999999996,0.029289999999999997,0.04712,0.03726,0.04954,0.05524,0.05026,0.04361,0.0613,0.06451,0.06558,0.09597,0.08249,0.12069,0.13757,0.13849,0.19091,0.22321999999999997,0.26279,0.33253,0.45648999999999995,0.58639,0.73663,0.87815,0.98062,1.0019799999999999,0.86541,0.7176600000000001,0.5552199999999999,0.42878999999999995,0.31951,0.27236,0.21765,0.1796,0.0,8.014269260788722e-12,0.0,0.0,0.0,3.2428474742539637e-12,0.0,5.8145116730404905e-12,0.0,2.329673077207593e-11,1.4768876744253687e-11,1.7800643161506774e-11,5.172789892895897e-11,7.545209811267024e-11,1.561244732916858e-10,2.0651793439219056e-10,2.2623182928636074e-10,2.5765625743378393e-10,0.0,2.1066098086636043e-10,2.1402443360249434e-10,0.0,3.550380610750902e-10,3.5689143148813846e-10,3.730513606983722e-10,0.0,0.0,4.5979372801092163e-10,2.9952735235114016e-10,1.4749404824591592e-10,4.7479125082586074e-11,0.0,3.20007532629366e-11,1.4159563808693307e-10,2.845623602016752e-10,4.97,6.33,11.76,0.18
2242,10,0.02768,0.02103,0.04702,0.05049,0.05269,0.02791,0.058629999999999995,0.04634,0.06358,0.049010000000000005,0.08826,0.06539,0.09621,0.09684,0.12986,0.1395,0.1947,0.21996999999999997,0.25565,0.3307,0.42935,0.57468,0.70562,0.8881700000000001,0.9988,0.99449,0.88925,0.74488,0.5711,0.43956000000000006,0.3431,0.28226999999999997,0.21934,0.1933,0.16065,0.0,0.0,5.2812471223989365e-12,0.0,1.7269751837247209e-12,0.0,5.79323897158813e-12,0.0,5.9313161848720375e-12,0.0,1.4565023672129165e-12,6.3786292526761735e-12,5.845757026745353e-12,1.3434837380600231e-11,4.4711513872798035e-11,9.293214655286649e-11,1.2173392059292282e-10,1.2723270675324075e-10,0.0,1.522949102234681e-10,1.701227102295207e-10,2.7238823673590544e-10,2.3278907205205803e-10,2.851971542758645e-10,1.6503772394638938e-10,2.478272928657986e-10,1.6744565336346956e-10,0.0,1.2315197202259923e-10,7.937274568329494e-11,4.4911290789914256e-11,5.8260131257748395e-12,4.288449822650682e-11,1.582969665450737e-10,4.2716784156309087e-10,11.12,3.31,11.28,1.28
2243,10,0.038560000000000004,0.06737,0.08449,0.08199999999999999,0.08922999999999999,0.09891,0.10164,0.10077,0.09609,0.13558,0.14015,0.14529,0.16208,0.1997,0.22834000000000002,0.24241999999999997,0.29691999999999996,0.32529,0.38387,0.47723000000000004,0.52988,0.6439199999999999,0.7135100000000001,0.81228,0.92658,0.96419,1.0099200000000002,0.9673700000000001,0.9022700000000001,0.80674,0.7086,0.5966,0.50548,0.46388,0.39255,1.2951021222301211e-12,1.779880152070976e-11,1.852994526713908e-13,1.8232662489345836e-11,0.0,5.003229040660917e-12,0.0,0.0,0.0,4.001762507759556e-12,0.0,0.0,5.269388222881005e-11,0.0,2.2970606018860336e-10,3.4987775537315494e-10,5.095923234834086e-10,5.284562164140721e-10,4.744819157904263e-10,5.870740989143558e-10,0.0,7.333220679327664e-10,6.752756157250128e-10,4.980528595535085e-10,3.032605761920637e-10,3.3096420040109653e-10,0.0,0.0,5.180969333227503e-10,4.690780257011416e-10,0.0,3.286699284743345e-10,3.736246810522713e-10,9.681793389187823e-10,0.0,7.45,4.93,4.67,3.09
2246,10,0.0,0.0063,0.0,0.0023,0.0,0.031180000000000003,0.02054,0.03453,0.08126,0.13699,0.2173,0.32295999999999997,0.47688,0.6070300000000001,0.76836,0.8801399999999999,0.9636899999999999,1.01129,0.9893700000000001,0.90351,0.76418,0.6290600000000001,0.48883999999999994,0.34428000000000003,0.24435,0.16518,0.07785,0.03637,0.03568,0.03197,0.0,0.01892,0.01034,0.01817,0.01898,0.0,0.0,9.462913910586378e-11,1.062442903042832e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.40836736452095e-10,0.0,5.413328942273194e-10,1.5059137221994086e-09,3.069972983290485e-09,4.609051645508293e-09,5.251439131111937e-09,4.881162527932295e-09,3.963781958257806e-09,0.0,2.0261694576555897e-09,1.634421045492512e-09,1.121283875945001e-09,6.448760979716435e-10,2.1326316934590101e-10,2.063562068338647e-10,2.364598169047979e-11,0.0,0.0,5.57511815107225e-11,8.624665998709964e-11,0.0,0.0,1.2645904175117458e-10,1.0658669629992531e-10,2.92,4.25,12.89,3.02
2247,10,0.34406,0.36814,0.43428999999999995,0.48055,0.53583,0.57785,0.66705,0.7339600000000001,0.8299799999999999,0.8867700000000001,0.93153,0.99016,0.98285,0.9947799999999999,0.93104,0.9041799999999999,0.82509,0.7266600000000001,0.68639,0.61582,0.51151,0.48526,0.41367,0.38849,0.33575,0.28286999999999995,0.26011,0.22959000000000002,0.2145,0.20521999999999999,0.1898,0.17193,0.1471,0.14645999999999998,0.11634000000000001,1.3780246250204506e-11,5.730153101280316e-12,0.0,1.5788049147707512e-11,0.0,3.140845037464057e-12,1.2073024205901427e-11,7.313160025590682e-12,0.0,0.0,0.0,3.944443221237905e-12,4.8351222039289703e-11,1.4121178186689424e-10,3.971924390388413e-10,0.0,5.133847477414853e-10,4.0722413389457065e-10,3.4890953094487566e-10,0.0,1.9626154244880116e-10,2.0678891143864092e-10,1.2462401800039424e-10,7.137242665671281e-11,2.908164391639998e-11,8.905336869598881e-12,1.812545780821358e-11,1.159704039861461e-11,3.6480719989672225e-11,3.8752621338709144e-11,8.090065649227711e-12,0.0,2.0463561610699614e-11,7.9643630746617e-11,1.6005859600077781e-10,8.47,5.37,10.34,6.08
2257,10,0.0,0.0,0.0,0.01162,0.10215,0.26218,0.58606,0.8649399999999999,1.01721,0.9657100000000001,0.89286,0.75832,0.66575,0.50873,0.39729000000000003,0.29799000000000003,0.24975999999999998,0.15391,0.12663,0.06758,0.06967999999999999,0.015319999999999999,0.0054399999999999995,0.00922,0.02229,0.01823,0.00456,0.01078,0.00398,0.0016300000000000002,0.0,0.0,0.0,0.010709999999999999,0.0,1.0711365086181383e-11,0.0,0.0,0.0,1.2080484274692734e-11,0.0,4.723258695123258e-11,1.567960779181323e-11,0.0,0.0,1.5525155573402842e-10,1.3178484170938428e-10,2.4104505367322515e-10,5.57106232951345e-10,8.18130821002114e-10,8.806511635940505e-10,8.119224470715395e-10,4.314259057423298e-10,2.7257713395093957e-10,1.2120764614978588e-10,1.0652604887896371e-10,0.0,7.569998165916089e-12,0.0,1.4785117364722948e-11,5.197831197434758e-13,0.0,1.2148687696713175e-11,1.38426506966047e-11,0.0,6.577460326423768e-13,0.0,8.988882511393318e-12,2.3885518818687754e-11,1.280876201994973e-11,4.48,4.12,12.94,4.27
2261,10,0.0,0.0,0.0,0.00534,0.0,0.01757,0.01875,0.0,0.00275,0.0,0.0,0.00324,0.016640000000000002,0.0,0.0,0.00314,0.01207,0.0197,0.00082,0.0,0.00084,0.05455,0.19075,0.47612,0.79089,0.9801200000000001,0.98654,0.8971399999999999,0.77658,0.6446,0.5248,0.41423999999999994,0.28552,0.20531,0.16019,0.0,0.0,0.0,2.2473526764050984e-12,9.842779440757213e-12,0.0,0.0,2.952560011584216e-12,1.1201909333240407e-11,1.0258099442291743e-11,9.035974084859717e-12,0.0,1.710297936457871e-11,0.0,1.1966723622880863e-11,0.0,2.944941094603501e-11,1.905060167485961e-11,6.301510802430045e-12,0.0,0.0,6.105610977957866e-11,0.0,0.0,3.102102974966202e-10,3.2144292205458187e-10,2.7946699079409065e-10,3.072466142840036e-10,0.0,5.085917900782314e-10,5.454131121879313e-10,6.244764483168658e-10,5.622408660236097e-10,0.0,6.642950550828064e-10,7.42,5.57,0.57,3.67
2263,10,0.7635,0.83541,0.9132600000000001,0.96999,1.01539,0.9980899999999999,0.95899,0.9074,0.82305,0.75066,0.62535,0.53036,0.39926,0.33042,0.25088,0.16327,0.1354,0.062270000000000006,0.06423,0.04873,0.02504,0.01212,0.0,0.00398,0.00251,0.0052,0.0,0.0,0.0,0.01787,0.013869999999999999,0.0,0.019809999999999998,0.0,0.00447,0.0,8.375880429879473e-11,0.0,9.77523743553659e-11,1.0004474787407531e-10,0.0,0.0,9.620182019320536e-11,1.2718918720307085e-10,0.0,0.0,0.0,1.07071171742007e-10,2.9576643032911275e-10,4.191824724654247e-10,3.883521341466903e-10,3.492858920977252e-10,1.6241125365217973e-10,1.324402224746145e-10,8.875022894667071e-11,3.474938961240021e-11,2.7679764168709568e-11,0.0,3.4901991520164665e-12,0.0,4.3787529146021985e-12,0.0,0.0,0.0,2.2406085232253445e-11,1.377509970666856e-11,4.0188089326655656e-13,1.1408858725581295e-11,0.0,3.092896360335371e-11,7.07,3.69,7.46,1.45
2269,10,0.0,0.015009999999999999,0.01329,0.0005099999999999999,0.008020000000000001,0.0,0.0,0.01339,0.0,0.0,0.01695,0.015330000000000002,0.09627999999999999,0.3255,0.68388,0.9594299999999999,0.99241,0.8730100000000001,0.70539,0.49549,0.35906,0.23481,0.12055999999999999,0.08893999999999999,0.02019,0.0306,0.0,0.0,0.01335,0.01898,0.01299,0.010920000000000001,0.00072,0.0,0.00473,2.7812026888548405e-12,0.0,2.9836328614425767e-12,0.0,2.911179982465412e-12,0.0,0.0,0.0,2.8329278925777877e-12,8.224253040982125e-13,1.9584701506644784e-12,0.0,6.1091952410207335e-12,2.7941764480195374e-11,1.311734291213275e-10,0.0,0.0,2.7409227525304854e-10,0.0,1.0846362703253641e-10,8.137825734024302e-11,5.57445936280848e-11,2.0121286886322155e-11,7.288067775630989e-12,1.2698399556487931e-12,0.0,0.0,6.7001504799230056e-12,1.6811321676313717e-12,0.0,0.0,4.768844143421936e-12,2.043020596951869e-12,0.0,2.115248811999708e-12,11.78,4.51,9.85,5.4
