,rho,650_src,660_src,670_src,680_src,690_src,700_src,710_src,720_src,730_src,740_src,750_src,760_src,770_src,780_src,790_src,800_src,810_src,820_src,830_src,840_src,850_src,860_src,870_src,880_src,890_src,900_src,910_src,920_src,930_src,940_src,950_src,960_src,970_src,980_src,990_src,650_dst,660_dst,670_dst,680_dst,690_dst,700_dst,710_dst,720_dst,730_dst,740_dst,750_dst,760_dst,770_dst,780_dst,790_dst,800_dst,810_dst,820_dst,830_dst,840_dst,850_dst,860_dst,870_dst,880_dst,890_dst,900_dst,910_dst,920_dst,930_dst,940_dst,950_dst,960_dst,970_dst,980_dst,990_dst,hhb,hbo2,ca,na
1502,20,0.0019,0.00025,0.01379,0.0,0.0,0.015569999999999999,0.0,0.0,0.015519999999999999,0.0,0.014419999999999999,0.0016300000000000002,0.029930000000000002,0.04198,0.046110000000000005,0.11764000000000001,0.13038,0.22096,0.28814,0.39953,0.50227,0.6206699999999999,0.77069,0.9026700000000001,0.98869,0.98918,0.90609,0.69976,0.41666000000000003,0.19505,0.09358,0.014119999999999999,0.01256,0.012440000000000001,0.00133,0.0,0.0,0.0,4.428585003835161e-18,0.0,0.0,0.0,0.0,1.2445665538882859e-17,3.993948658080744e-18,0.0,1.873887530388665e-18,0.0,1.2796861144507374e-19,1.1921401548539247e-17,1.0264697406475357e-16,0.0,2.531650587873658e-16,2.123271534005397e-16,3.934934945287098e-16,3.353972604271497e-16,1.79519141844857e-16,1.0199233839428591e-16,0.0,2.6849785762083206e-16,3.093480266448977e-16,0.0,8.335869263003257e-17,3.1778931890810687e-18,6.305882135915446e-17,8.981115917483099e-18,3.981224983389299e-18,1.1566071889954952e-17,0.0,2.5692572242360485e-17,10.46,5.22,6.83,4.9
1506,20,0.24126999999999998,0.23493000000000003,0.27045,0.3358,0.40212,0.44718,0.5393100000000001,0.62241,0.71423,0.81739,0.8824,0.98715,1.0126899999999999,0.9800700000000001,0.9482700000000001,0.8286100000000001,0.75715,0.6322300000000001,0.5532100000000001,0.46981000000000006,0.39196,0.34052,0.29862,0.2752,0.22963000000000003,0.19332,0.16873,0.18161,0.12904000000000002,0.11509000000000001,0.10101,0.12402,0.11193,0.08607000000000001,0.07092999999999999,0.0,0.0,0.0,2.043364120515502e-15,2.3738990636418875e-15,0.0,3.60157442462731e-15,1.6759613336692051e-15,4.0450448687223426e-15,6.1147544866051255e-15,0.0,6.236385723720534e-15,7.0274613595616944e-15,5.274439039209985e-14,1.251269248369715e-13,1.509724697446317e-13,1.3733487894332966e-13,0.0,0.0,5.091096739086097e-14,0.0,3.061836369497559e-14,0.0,4.225267824238516e-15,0.0,0.0,1.1629978047780926e-17,0.0,0.0,4.299366576613965e-15,1.0313259605268053e-15,0.0,6.91177054220651e-15,1.5208574856752673e-14,0.0,4.33,5.06,1.87,4.23
1507,20,0.03555,0.03882,0.07249,0.06242999999999999,0.08816,0.09686,0.09179,0.11828,0.16605,0.19818,0.22807,0.29581999999999997,0.34248,0.45059,0.61056,0.76399,0.9238299999999999,0.98862,0.96204,0.78092,0.627,0.50026,0.35766,0.29218,0.23156,0.18317999999999998,0.13452999999999998,0.11041,0.10023,0.09171,0.06089,0.05032,0.04635,0.04052,0.0662,0.0,0.0,1.1202835226221962e-19,0.0,0.0,0.0,8.223211867508232e-18,0.0,0.0,0.0,1.3181167816450195e-17,1.5979868600478052e-17,1.1651437157533782e-17,1.8617742425286624e-17,1.560814619713282e-16,3.846645002179842e-16,5.973888034367519e-16,5.255589261412905e-16,3.8194306942609865e-16,1.2308956651581491e-16,6.425098944876671e-17,0.0,4.021775507221213e-17,0.0,0.0,1.7562844675011045e-17,1.467592749981748e-18,2.2852314932545734e-17,9.779441041040656e-18,0.0,2.6791592129070128e-18,6.138657051844791e-18,0.0,1.5173736674845488e-17,0.0,10.54,4.99,15.77,1.52
1511,20,0.13929,0.16117,0.16906,0.21533000000000002,0.23795,0.30318,0.34836,0.39337,0.4807,0.57438,0.6701,0.77172,0.90669,0.98749,1.00637,0.9721700000000001,0.90122,0.78919,0.68428,0.55794,0.47494,0.39571,0.35431999999999997,0.28846,0.24436,0.19504000000000002,0.17107999999999998,0.16347,0.13052,0.11555,0.1283,0.1153,0.08373,0.10117999999999999,0.08893999999999999,9.516438459685339e-18,0.0,1.4656678563828392e-16,0.0,1.1313490678769563e-16,4.1401252141155736e-17,0.0,1.8439548281175369e-16,0.0,0.0,2.217556556951383e-17,0.0,0.0,0.0,5.011153517715106e-17,1.0385878715837982e-15,1.897544262033625e-15,0.0,5.931471529264124e-16,4.141292875813393e-16,8.989454019983618e-16,4.661131527954622e-16,0.0,2.3729514169127818e-17,1.1133441010330022e-16,1.7019250026025002e-16,0.0,7.601168152232916e-18,4.3026542073529475e-17,0.0,1.5918746586295737e-16,0.0,2.0188658273414783e-16,1.0149931026829993e-15,0.0,10.51,4.85,3.96,6.1
1518,20,0.12875,0.15329,0.16542,0.16585,0.1863,0.21051,0.24883000000000002,0.28920999999999997,0.31053000000000003,0.3619,0.42244,0.46816,0.53665,0.6018399999999999,0.69563,0.8059,0.8788799999999999,0.94878,1.0123,1.0127,0.9708100000000001,0.87187,0.78996,0.71744,0.62098,0.55355,0.45397,0.39929000000000003,0.36662,0.29468,0.28717,0.22234,0.21154,0.19809000000000002,0.17238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.682121789601222e-16,0.0,2.2542992834767235e-15,0.0,0.0,1.9303970933388188e-15,2.0137981078186094e-14,6.04653095708927e-14,0.0,1.1306441577156825e-13,1.0004202498707533e-13,0.0,5.214676888255558e-14,4.657371721018616e-14,0.0,2.255524940122181e-14,0.0,1.8274117590839632e-15,0.0,3.0099864658874643e-15,0.0,7.158536802756513e-16,0.0,0.0,1.8397359765133343e-15,0.0,7.63751471443882e-15,2.9418203540073157e-14,3.6,5.11,6.85,4.03
1526,20,0.13822,0.16282,0.14797000000000002,0.18467999999999998,0.19052,0.22148,0.26284,0.26932,0.30845,0.38125,0.42301000000000005,0.48091999999999996,0.56196,0.6172300000000001,0.7086100000000001,0.8003399999999999,0.87934,0.95468,1.00065,0.99836,0.9627,0.92486,0.84377,0.7248399999999999,0.64403,0.58091,0.47521,0.44653000000000004,0.39515,0.34608,0.30793000000000004,0.26093,0.22044,0.19881,0.19966,1.1188573058539109e-15,0.0,0.0,0.0,0.0,3.29735950536394e-15,4.344571732041522e-15,0.0,4.958602919632739e-15,1.0560813412267702e-15,6.728102555385349e-15,0.0,0.0,0.0,0.0,1.3260788981730892e-13,0.0,0.0,1.3386309721230086e-13,9.778075814875932e-14,8.026641719950289e-14,0.0,4.724520543929023e-14,3.2290250744854444e-14,1.3303714904856762e-14,4.908544580260964e-15,0.0,0.0,1.3731200131503164e-14,1.0645291793523527e-14,3.5430585424196233e-15,0.0,7.072663222719758e-15,4.016850676041758e-14,1.385983303700817e-13,5.21,3.92,4.52,2.1
1529,20,0.0476,0.03393,0.04332,0.058039999999999994,0.04123,0.07318,0.08672,0.07669,0.08782000000000001,0.1072,0.12155999999999999,0.16074000000000002,0.17690999999999998,0.24418,0.30053,0.38363,0.49155,0.63334,0.8183199999999999,0.9575600000000001,0.9831799999999999,0.9134700000000001,0.76788,0.60587,0.44922,0.37646,0.28811,0.23431,0.19727,0.16471,0.11404,0.10327,0.07003,0.08347,0.07794,3.777795207061098e-15,2.950709122620984e-15,1.5030504150643105e-15,0.0,0.0,0.0,6.012677833259992e-15,4.983523043166465e-15,0.0,2.900654531783636e-15,0.0,1.8312889405529107e-15,0.0,2.0636014795052317e-14,0.0,1.6639707685588578e-13,2.6258345055781337e-13,2.769681602166945e-13,2.596965923006252e-13,1.977924867404124e-13,2.1754932536738248e-13,0.0,1.269503399206749e-13,4.541685953923813e-14,2.8697517570904524e-15,1.485385168287769e-14,0.0,2.655153567717537e-15,7.0320966199485724e-15,7.766536180000227e-15,1.1844048777096094e-15,4.760611073577914e-15,0.0,1.2167463629857384e-14,8.847589475796558e-14,3.98,2.47,9.94,5.35
1534,20,0.07669,0.1153,0.12928,0.16497,0.24001,0.30487,0.40929,0.56557,0.78581,0.9884700000000001,1.01805,0.85419,0.6363300000000001,0.45536000000000004,0.31863,0.24593,0.16768,0.13759000000000002,0.09866,0.10794000000000001,0.08743,0.05835,0.03663,0.04995,0.03805,0.04043,0.04324,0.02022,0.01964,0.022359999999999998,0.03281,0.032780000000000004,0.01948,0.00576,0.0158,0.0,3.8616957595134356e-17,0.0,1.9793712114357948e-17,3.6454885867756026e-17,0.0,1.0270712499463663e-16,3.5709881447781963e-16,1.9579105389589776e-16,6.999865948321867e-16,4.728399885197868e-16,0.0,0.0,2.6289091846553217e-16,1.7092968392404835e-15,2.7163384493310717e-15,1.950460373984785e-15,0.0,6.201830494424483e-16,0.0,3.2706060172627115e-16,1.8048571814677767e-16,9.807081134798832e-17,0.0,3.941214655604843e-18,0.0,0.0,0.0,3.307863152633608e-18,6.32326624231141e-17,0.0,0.0,0.0,5.081195871698813e-17,6.560476811069544e-16,6.94,4.79,9.8,2.93
1544,20,0.04317,0.13230999999999998,0.18314,0.30896999999999997,0.46524,0.61702,0.8103100000000001,0.93466,1.01227,0.98475,0.9234899999999999,0.79898,0.6379,0.44978,0.3179,0.19453,0.1026,0.08008,0.015790000000000002,0.01236,0.00433,0.01565,0.0,0.014819999999999998,0.01073,0.01626,0.0,0.0,0.014369999999999999,0.0,0.0,0.00432,0.01784,0.01243,0.0,0.0,3.735059300340029e-17,1.158372867052879e-15,7.605294993532495e-16,1.7312709911944242e-15,0.0,7.691488758291006e-16,7.257025078878213e-16,2.954119586627423e-15,3.4849409387366002e-15,0.0,4.8638590079181135e-15,1.0225241842685599e-14,2.389913369153641e-14,0.0,3.501825533078849e-14,1.9112299346428263e-14,1.1415916500798957e-14,0.0,1.9899617585974428e-16,2.2461562697722645e-16,9.78326660905451e-16,0.0,0.0,1.0929360724917915e-16,0.0,0.0,5.122281747618244e-16,0.0,7.595647522788677e-16,0.0,0.0,2.474051927607737e-16,0.0,3.004290075556654e-16,2.92,5.12,9.26,2.29
1547,20,0.0,0.0,0.0106,0.008190000000000001,0.029589999999999998,0.062479999999999994,0.062110000000000005,0.10528,0.18417,0.24489,0.3419,0.41655,0.54189,0.66387,0.78127,0.90451,0.9924299999999999,0.98906,0.8197399999999999,0.50432,0.21675,0.064,0.0,0.0,0.0,0.0,0.0069299999999999995,0.011000000000000001,0.0035600000000000002,0.0,0.013319999999999999,0.01734,0.0,0.01273,0.0,0.0,0.0,7.756220383571354e-17,0.0,0.0,7.347639205973469e-17,1.0385889326763591e-16,0.0,2.408166577337141e-17,0.0,7.075722222591878e-17,0.0,0.0,7.546171641923221e-17,1.3616348326172213e-15,3.7570068162304105e-15,0.0,4.0338980325882636e-15,2.854168145141123e-15,1.1085506956161472e-15,3.8252312734464448e-16,1.642918950219313e-16,6.928619847348811e-17,1.1507569842003891e-17,0.0,5.440118802342878e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.486847177147751e-17,8.38,4.39,10.5,5.07
1550,20,0.0,0.0,0.01898,0.02745,0.0,0.015090000000000001,0.045880000000000004,0.03013,0.08302999999999999,0.08793,0.13646,0.20268,0.23559000000000002,0.30894,0.41673999999999994,0.49513999999999997,0.5965,0.66701,0.77563,0.8462799999999999,0.9327,0.9840000000000001,1.00514,0.9901200000000001,0.97059,0.9160799999999999,0.8375,0.76532,0.68292,0.56943,0.46463000000000004,0.38592,0.28488,0.22016999999999998,0.17840999999999999,0.0,0.0,4.1717736267361935e-16,0.0,0.0,3.0239951263272903e-16,0.0,0.0,4.1514092542697714e-16,3.023490861447024e-16,5.501098356524558e-16,0.0,7.977418565185891e-16,1.349003984885428e-15,5.7406355092954456e-15,1.588724216890046e-14,2.2256679567805213e-14,2.10505493528833e-14,1.3925114156091795e-14,7.365453069595897e-15,7.659169200630442e-15,9.382926549608416e-15,6.580878470266495e-15,0.0,2.767681478278907e-15,0.0,0.0,1.550590536167688e-15,1.4761260181424421e-15,1.0266179638320138e-15,2.582035444781082e-16,2.6759746938847903e-16,0.0,1.1844377304186528e-15,1.0564882031149322e-14,5.23,4.0,14.74,2.08
1556,20,0.0091,0.0174,0.03042,0.0122,0.04347,0.07762999999999999,0.16680999999999999,0.24286,0.33341,0.42851000000000006,0.56347,0.70991,0.8410299999999999,0.9237,1.00668,1.0121799999999999,0.9735799999999999,0.8486299999999999,0.7511,0.5951,0.46245,0.36451999999999996,0.22545,0.17767,0.11182,0.06284,0.03075,0.0383,0.00772,0.00294,0.0,0.01924,0.01879,0.015,0.0,6.295999563759718e-17,0.0,0.0,0.0,0.0,2.8476613032377864e-16,0.0,0.0,5.293746876279923e-17,0.0,2.451114384762179e-16,0.0,3.644566072009091e-16,0.0,9.677634704431444e-15,1.9692859649749117e-14,2.1139777768775425e-14,1.4552365893443826e-14,7.580227192270846e-15,3.702000652173637e-15,0.0,1.433500216351118e-15,6.507086860862156e-16,5.828499806918019e-16,1.4848114705327052e-16,0.0,9.172493667872571e-17,3.6069259933360913e-16,0.0,0.0,1.4151279522004934e-16,3.621137412180474e-16,0.0,0.0,0.0,4.41,5.19,14.33,4.24
1570,20,0.99515,1.00778,0.9883,1.01529,1.00837,0.98725,1.01375,0.98705,1.00156,0.9858299999999999,1.01111,1.00956,0.9989399999999999,0.98805,1.00939,1.00384,0.99103,0.9869899999999999,0.9869899999999999,0.99639,0.98703,1.01726,0.98177,0.99665,0.9937799999999999,0.9816,1.00569,0.9908600000000001,1.0004899999999999,1.00686,0.99898,1.00571,1.0184799999999998,0.99554,0.9945,0.0,9.435168189431044e-17,8.556882239380456e-17,3.646309581771018e-16,0.0,0.0,6.915223224778661e-16,0.0,4.20874115341169e-16,0.0,4.335178464377002e-18,9.30155271263111e-16,0.0,0.0,3.6163198707765984e-15,5.499278380496093e-15,4.670453940868314e-15,0.0,4.459711927555376e-15,2.9783096914466357e-15,3.029507066194551e-15,0.0,2.2850366640784554e-15,0.0,8.76196540465817e-16,2.679459300974795e-16,0.0,0.0,1.4407342488449653e-15,0.0,4.650769287871184e-16,0.0,4.7035502654715476e-15,1.5922208188080918e-14,5.6784311426074635e-14,9.09,5.13,3.46,3.76
1571,20,0.07036,0.0959,0.1163,0.13384000000000001,0.14279,0.17884,0.23258,0.2496,0.31763,0.41678000000000004,0.52217,0.6306,0.77064,0.9248799999999999,0.9855799999999999,0.99035,0.8947700000000001,0.75998,0.59049,0.47726,0.37156999999999996,0.30125,0.2355,0.20897,0.18531,0.15161,0.13529000000000002,0.11555,0.08346,0.09742999999999999,0.08734,0.07799,0.0715,0.06756000000000001,0.029439999999999997,0.0,0.0,4.787270737975602e-16,2.8761887666056126e-16,0.0,3.041132953001229e-16,1.984388250846395e-16,8.630563045357777e-17,4.285565345307042e-16,2.4605370622755132e-17,5.630983897442549e-16,0.0,6.391415691950509e-16,5.691450764094785e-16,8.131310042791993e-15,0.0,0.0,1.2852652170446603e-14,5.833594587979566e-15,2.6647909230602217e-15,1.417127470383516e-15,1.5027195042387954e-15,2.0262581316810037e-15,1.1633678514736892e-15,0.0,0.0,5.297921864567373e-16,0.0,5.564907766708604e-16,0.0,3.1278559662534333e-16,0.0,0.0,0.0,4.2841066194442025e-15,8.25,2.53,13.51,1.38
1572,20,0.002,0.01295,0.01091,0.010620000000000001,0.0,0.00435,0.0,0.00687,0.015309999999999999,0.0,0.0184,0.0,0.0,0.07468,0.32249,0.73823,0.9973299999999999,0.97356,0.83336,0.67101,0.47888000000000003,0.32571,0.23217,0.15486,0.07101,0.03173,0.026489999999999996,0.0,0.00971,0.0,0.01601,0.0,0.0,0.0108,0.00505,0.0,1.7479931710145055e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046744049523691e-17,7.311736858095679e-18,0.0,1.9786447654439107e-17,2.0136855982162053e-18,1.4170123307248293e-16,7.272734855875102e-16,1.5299328656838328e-15,1.0426143378242918e-15,5.855087576944577e-16,0.0,2.8427859390441717e-16,0.0,4.5825107519460215e-17,0.0,3.3707515504522124e-18,0.0,0.0,0.0,3.448725968539461e-18,2.468844039472184e-17,2.020265752251548e-17,0.0,0.0,0.0,8.79323007893224e-17,9.66,4.41,11.54,7.34
1578,20,0.13196,0.13824,0.16718,0.18495999999999999,0.20107,0.22743000000000002,0.2456,0.26827,0.31619,0.31515,0.36598,0.42973999999999996,0.47406000000000004,0.53487,0.63012,0.68095,0.7864800000000001,0.8397,0.91266,0.97656,0.9864700000000001,0.9890100000000001,0.96545,0.92627,0.86029,0.755,0.66842,0.62573,0.52108,0.49176000000000003,0.40656,0.35463,0.31897,0.29846,0.27836,1.9515947513938363e-16,0.0,8.288125060263817e-17,0.0,0.0,0.0,0.0,2.208171164908071e-16,0.0,8.725057670131347e-17,0.0,0.0,1.4083427881211422e-16,3.467168656531985e-16,6.685895806110526e-16,2.934002990023057e-15,4.5041191236528824e-15,4.53525403687544e-15,3.186975963590519e-15,1.9430242906833383e-15,1.0649571235616364e-15,1.979478923776762e-15,1.4159420720489732e-15,1.2681700483614795e-16,0.0,6.116185370071336e-16,0.0,4.36856180556701e-16,3.16410834425288e-16,0.0,0.0,7.607781836268191e-17,4.340888413875129e-17,6.437059185932442e-16,9.913059555121481e-15,8.89,3.32,14.7,2.52
1581,20,0.21935,0.26313000000000003,0.32861999999999997,0.39447,0.47686000000000006,0.54292,0.62497,0.67653,0.74516,0.8104600000000001,0.8645799999999999,0.9201799999999999,0.95863,0.9868299999999999,1.01643,1.00263,0.9740000000000001,0.96116,0.9234,0.86967,0.81048,0.7550100000000001,0.65108,0.58368,0.5292600000000001,0.44246,0.3767,0.30928,0.26634,0.2345,0.18865,0.1554,0.10019,0.09921,0.04774,1.4645587263245338e-14,0.0,0.0,1.4355931685411723e-14,8.261464351821195e-15,1.1621198756567872e-14,1.837202907078351e-14,0.0,0.0,0.0,2.3176915027712693e-15,0.0,0.0,3.920184482294816e-14,1.3523690693252144e-13,0.0,3.6202499450203633e-13,3.5163381402558365e-13,2.647309835977614e-13,1.5878322731683445e-13,1.0833814345640981e-13,1.0675066731689432e-13,7.283876203600219e-14,0.0,2.2515503498080373e-14,4.368631557482662e-15,2.9551575121121967e-14,7.396440891050307e-15,2.3371332215152932e-14,1.1823154883240606e-14,1.549500097088721e-14,4.498699522710824e-15,0.0,2.947572019546508e-14,1.0474614836867247e-13,6.12,1.91,7.65,1.94
1582,20,0.0,0.015119999999999998,0.0196,0.013519999999999999,0.00673,0.00743,0.01285,0.0,0.01961,0.0044399999999999995,0.0,0.01686,0.0317,0.02483,0.06232000000000001,0.12383,0.16705,0.21891,0.29139,0.42273,0.5201,0.64628,0.76945,0.8527,0.9222100000000001,0.9974,1.01171,0.9809700000000001,0.9035700000000001,0.8281299999999999,0.70253,0.58849,0.47852,0.35735,0.27526999999999996,0.0,2.5691143032894697e-16,0.0,6.44938804442005e-17,0.0,0.0,0.0,3.0058995908154056e-16,3.233689855456741e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.774443747399691e-17,3.5437438654638074e-16,1.0365422489332148e-15,5.1735919753610965e-16,8.493373942835838e-16,7.441892181146685e-16,9.112093392682147e-16,0.0,5.0688734549932955e-16,0.0,0.0,1.2853765172412098e-16,1.0181632296743124e-16,2.319639907805322e-16,1.1229036658356217e-15,0.0,1.774128147658262e-16,6.058995245000386e-16,3.8777588431419245e-15,1.6117518033251128e-14,11.06,3.69,7.34,2.88
1584,20,0.029169999999999998,0.04554,0.03632,0.03034,0.04478,0.03543,0.06652999999999999,0.03961,0.08262,0.06673,0.09186,0.10339000000000001,0.08907999999999999,0.13785999999999998,0.15155,0.1393,0.18762,0.22094,0.25381,0.29665,0.38331,0.48741999999999996,0.58223,0.72388,0.85256,0.9351,0.993,0.9794200000000001,0.87971,0.72221,0.58618,0.49577,0.405,0.34215,0.27078,1.0281664427475749e-14,0.0,1.436618859066831e-16,1.0139702923706751e-14,0.0,0.0,3.2576494882807645e-15,2.506754104813045e-15,0.0,7.951428983375025e-15,4.040347747164782e-15,2.2027757924415488e-15,0.0,0.0,1.5647123985595023e-14,0.0,6.285307980383895e-14,4.945659769338034e-14,6.24266303913961e-14,0.0,5.146113333642943e-14,0.0,8.036989419241646e-14,0.0,0.0,0.0,0.0,0.0,3.669334024471905e-14,1.861063703452808e-14,7.710675568772163e-15,3.178875101492853e-15,7.645810850383454e-15,8.786545848163737e-14,5.328757136839672e-13,5.98,2.09,7.45,2.95
1587,20,0.09723,0.09402999999999999,0.1161,0.14690999999999999,0.15488,0.17182999999999998,0.17314000000000002,0.21294000000000002,0.22321999999999997,0.25642,0.2976,0.35699000000000003,0.38827,0.46801000000000004,0.52836,0.63254,0.69804,0.78781,0.8798,0.96357,1.01734,1.00607,0.9417700000000001,0.8953700000000001,0.79452,0.7085600000000001,0.61702,0.52737,0.43505,0.39957,0.3388,0.29845,0.25188,0.24064000000000002,0.2117,0.0,1.0207201212340512e-16,1.6002444817890678e-16,0.0,0.0,2.30599724569601e-16,0.0,3.1693632930129303e-16,1.2314740082006836e-16,0.0,3.3930947861118304e-18,4.9954073781152884e-17,2.2420383764272754e-16,4.206567240722216e-16,2.706081586758589e-15,7.016286283622789e-15,9.268732197248444e-15,8.822180134084202e-15,6.994003850418163e-15,5.310774525492131e-15,4.3991210581013895e-15,0.0,2.6113707709501186e-15,6.840790065307597e-16,0.0,8.437697162299964e-16,5.902860972680557e-17,3.547872447001016e-16,5.599643476354298e-16,0.0,0.0,0.0,0.0,0.0,9.51417630846262e-15,6.86,4.33,11.63,3.58
1591,20,0.00983,0.03827,0.07266,0.09177,0.11408,0.15122,0.18727,0.26521,0.33349,0.37781,0.46976999999999997,0.55294,0.6892,0.78327,0.8796299999999999,0.9398799999999999,1.01321,1.01576,0.9351799999999999,0.78857,0.62636,0.39766,0.24993,0.10737999999999999,0.04434,0.011009999999999999,0.016919999999999998,0.01743,0.01881,0.00799,0.0,0.01635,0.0,0.0,0.0,0.0,1.414092453674211e-16,0.0,0.0,5.048768497405428e-16,0.0,0.0,0.0,0.0,3.1702617649779383e-16,7.912554921819423e-16,0.0,0.0,3.1544863256377487e-15,0.0,0.0,2.6734877412564726e-14,2.165160984987446e-14,1.507791358263197e-14,7.837080947350006e-15,0.0,0.0,1.0807596152122193e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7517717381254576e-16,0.0,1.637760365724296e-16,0.0,0.0,4.877435008947513e-16,6.21,5.08,7.88,0.65
1596,20,0.0,0.0,0.0,0.0309,0.043210000000000005,0.08267000000000001,0.11169000000000001,0.18153,0.29053,0.39555,0.49135,0.62792,0.7773800000000001,0.85946,0.9557100000000001,1.0165899999999999,1.00819,0.96275,0.85601,0.72144,0.59054,0.4638,0.37535,0.26893,0.17862,0.11180999999999999,0.05735,0.05677000000000001,0.00932,0.00274,0.0,0.0,0.017509999999999998,0.0,0.0,7.914680909721165e-18,0.0,5.946596362307926e-18,0.0,1.0212493309313474e-17,0.0,0.0,0.0,3.2465696700337373e-18,2.1973591559899908e-17,1.0607342341705628e-17,0.0,0.0,0.0,1.5920889823366296e-16,2.8958865799539043e-16,4.3074041314301975e-16,3.3188065201752667e-16,2.4320269822612033e-16,0.0,1.1112612607809688e-16,6.853957839641371e-17,2.4420022918160504e-17,1.9907772837175868e-17,9.718231271151199e-18,0.0,0.0,0.0,0.0,6.628871502606042e-19,2.2841449498814373e-18,0.0,3.64871423533349e-18,0.0,2.209103380308373e-18,11.46,4.96,13.67,4.07
1603,20,0.037000000000000005,0.03105,0.026080000000000002,0.04759,0.07808999999999999,0.10998,0.1266,0.18533,0.23746,0.27103,0.3489,0.43543000000000004,0.52915,0.6103,0.6824100000000001,0.78193,0.8327399999999999,0.90369,0.94027,1.00573,0.99851,0.9963,0.9535799999999999,0.94129,0.85556,0.81285,0.70686,0.65086,0.54324,0.44683,0.37192,0.32537,0.25738,0.2131,0.15195,2.3540079010863927e-19,0.0,4.8180716877762e-17,1.7268146158171075e-16,4.5539368595819077e-17,6.893605296866564e-17,8.629055573703462e-17,0.0,0.0,9.686405566257629e-17,2.1024150436480907e-16,0.0,0.0,4.2678870614394196e-16,0.0,1.755269812682467e-15,0.0,0.0,2.3774886684955765e-15,1.4104695074595873e-17,1.1935687581299362e-15,1.7998623441735298e-15,8.464391124196601e-16,5.699901294008747e-16,6.969730223484178e-16,1.3073791924254612e-16,0.0,0.0,4.231923526157967e-16,9.13710506051876e-17,0.0,0.0,0.0,8.693570671880389e-16,0.0,11.59,2.89,11.26,2.05
1605,20,0.06696,0.073,0.0732,0.07077,0.09785,0.11135999999999999,0.12891,0.11093,0.15138,0.17103,0.16779000000000002,0.18837,0.21721,0.23826,0.29281,0.3171,0.37786,0.41273999999999994,0.48283999999999994,0.58463,0.67837,0.78278,0.84493,0.92386,1.00471,1.00153,0.96285,0.89702,0.80758,0.7015399999999999,0.59805,0.52686,0.45908999999999994,0.37851999999999997,0.33149,9.649003148799747e-16,9.740731001562685e-16,2.511850275248616e-17,0.0,0.0,1.15870443964642e-15,4.0810063618263266e-16,1.1133291791188755e-15,0.0,5.735928068661133e-16,0.0,6.273366090074815e-16,0.0,2.235412857181475e-15,0.0,1.2845993141173991e-14,0.0,1.7675077572121573e-14,1.3759482623297572e-14,1.2268732073436842e-14,1.038641588722558e-14,0.0,1.0857642014890377e-14,6.141980113888215e-15,0.0,1.6866591159899929e-15,0.0,1.0454522464576572e-15,2.5332288371426903e-15,0.0,0.0,8.598250756016874e-16,0.0,4.846526960771951e-15,6.774304915982038e-14,6.44,2.36,14.45,3.76
1613,20,1.01547,0.98708,0.98175,1.00757,1.01273,1.00686,0.9846299999999999,0.98674,0.9879899999999999,1.0024899999999999,1.0166600000000001,1.01357,1.00261,0.98313,0.9984,1.00138,0.9958100000000001,1.0078799999999999,0.9850200000000001,0.99751,0.98667,0.98966,0.9995299999999999,1.01271,0.98209,0.98111,1.0034399999999999,0.98811,1.01568,1.0087899999999999,0.98224,1.0115299999999998,0.9918399999999999,0.9963799999999999,1.0123799999999998,0.0,9.68957509130643e-16,0.0,0.0,4.299893060897634e-16,3.6160875099228175e-15,9.102041446896897e-16,1.54383627141789e-15,1.2380291363437526e-15,0.0,0.0,2.90415981507197e-15,0.0,8.790662853934519e-16,1.2878007851543463e-14,2.383295763642485e-14,2.3677990967833044e-14,2.143490073030215e-14,1.4180484436324969e-14,8.344174697895458e-15,4.8458580061946626e-15,0.0,9.029265003248853e-15,1.1216943357833766e-15,0.0,1.2118922187643431e-15,2.786149974886879e-15,3.6930922904504e-15,2.3795443750118195e-16,0.0,0.0,1.9794117596301084e-17,0.0,1.1537364377515352e-14,0.0,6.53,4.4,9.04,2.19
1617,20,0.011290000000000001,0.00367,0.0052,0.0,0.00601,0.01683,0.0016899999999999999,0.0,0.0003,0.0,0.0061,0.01408,0.04821,0.08479,0.16232,0.30082,0.43885,0.57702,0.74041,0.8484200000000001,0.9685299999999999,1.0050299999999999,1.00155,0.95968,0.84291,0.74065,0.6512100000000001,0.53479,0.43575,0.3605,0.27121,0.22523,0.16619,0.13172,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,4.528630154261973e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203793056717785e-16,1.6643214042791065e-15,2.9394968125740337e-15,3.2336608633964765e-15,2.7697251089046783e-15,0.0,2.6106210040636016e-15,1.2902585339512686e-15,1.996615254685341e-15,6.073874641335549e-16,0.0,4.737518178744782e-16,6.311635771250655e-17,6.919464009942656e-17,3.771180823536176e-16,0.0,3.1430676623626516e-17,0.0,1.2761564191555942e-16,5.855117556306964e-16,0.0,8.37,4.55,9.91,1.21
